source_taxon_name,source_taxon_path,source_taxon_path_ids,source_specimen_occurrence_id,source_specimen_institution_code,source_specimen_collection_code,source_specimen_catalog_number,source_specimen_life_stage_id,source_specimen_life_stage,source_specimen_physiological_state_id,source_specimen_physiological_state,source_specimen_body_part_id,source_specimen_body_part,source_specimen_sex_id,source_specimen_sex,source_specimen_basis_of_record,interaction_type,target_taxon_name,target_taxon_path,target_taxon_path_ids,target_specimen_occurrence_id,target_specimen_institution_code,target_specimen_collection_code,target_specimen_catalog_number,target_specimen_life_stage_id,target_specimen_life_stage,target_specimen_physiological_state_id,target_specimen_physiological_state,target_specimen_body_part_id,target_specimen_body_part,target_specimen_sex_id,target_specimen_sex,target_specimen_basis_of_record,latitude,longitude,event_date,study_citation,study_url,study_source_citation,study_source_archive_uri
Leucoagaricus gongylophorus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Basidiomycota | Agaricomycetes | Agaricales | Agaricaceae | Leucoagaricus | Leucoagaricus gongylophorus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5664 | EOL:2865511 | EOL:5676 | EOL:5966 | EOL:21455 | EOL:195811,,,,,,,,,,,,,,hasHost,Atta sexdens,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Atta | Atta sexdens,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:53197 | EOL:406378,,,,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/nuccore/3851012,http://www.ncbi.nlm.nih.gov/nuccore/3851012,"Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)",https://zenodo.org/records/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip
Blastobotrys attinorum,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Saccharomycetes | Saccharomycetales | Trichomonascaceae | Blastobotrys | Blastobotrys attinorum,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:5678 | EOL:5679 | EOL:8568736 | EOL:31777 | EOL:11938776,,,,,,,,,,,,,,hasHost,Atta sexdens,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Atta | Atta sexdens,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:53197 | EOL:406378,,,,,,,,,,,,,,,,,http://www.ncbi.nlm.nih.gov/nuccore/38230550,http://www.ncbi.nlm.nih.gov/nuccore/38230550,"Sarah E Miller. 4/18/2016. Species associations from Wardeh, M. et al. Database of host-pathogen and related species interactions, and their global distribution. Sci. Data 2:150049 doi: 10.1038/sdata.2015.49 (2015)",https://zenodo.org/records/258189/files/millerse/Wardeh-et-al.-2015-v1.0.zip
Metarhizium anisopliae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Sordariomycetes | Hypocreales | Clavicipitaceae | Metarhizium | Metarhizium anisopliae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:2858320 | EOL:5645 | EOL:5648 | EOL:21271 | EOL:992622,,,,,,,,,,,,,,pathogenOf,Atta sexdens,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Atta | Atta sexdens,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:53197 | EOL:406378,,,,,,,,,,,,,,,,,"Humber, R.A. 1992. Collection of entomopathogenic fungal cultures: catolog of strains, 1992. U.S. Department of Agriculture, Agriculture Research Service. ARS-110. 177pp. (Plant Protection Research Unit, U.S. Plant, Soil, and Water Laboratory, Tower Rd., Ithaca, N. Y. 14853-0331.)",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Sporothrix insectorum,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Sordariomycetes | Ophiostomatales | Ophiostomataceae | Sporothrix | Sporothrix insectorum,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:2858320 | EOL:6101 | EOL:6102 | EOL:18851 | EOL:1003945,,,,,,,,,,,,,,pathogenOf,Paltothyreus tarsatus,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Paltothyreus | Paltothyreus tarsatus,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:4675129 | GBIF:8136566,,,,,,,,,,,,,,,,,"Humber, R.A. 1992. Collection of entomopathogenic fungal cultures: catolog of strains, 1992. U.S. Department of Agriculture, Agriculture Research Service. ARS-110. 177pp. (Plant Protection Research Unit, U.S. Plant, Soil, and Water Laboratory, Tower Rd., Ithaca, N. Y. 14853-0331.)",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Akanthomyces gracilis,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Sordariomycetes | Hypocreales | Cordycipitaceae | Akanthomyces | Akanthomyces gracilis,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:2858320 | EOL:5645 | EOL:8565449 | EOL:31647 | EOL:1003076,,,,,,,,,,,,,,pathogenOf,Paltothyreus tarsatus,Animalia | Arthropoda | Insecta | Hymenoptera | Formicidae | Paltothyreus | Paltothyreus tarsatus,GBIF:1 | GBIF:54 | GBIF:216 | GBIF:1457 | GBIF:4342 | GBIF:4675129 | GBIF:8136566,,,,,,,,,,,,,,,,,"Humber, R.A. 1992. Collection of entomopathogenic fungal cultures: catolog of strains, 1992. U.S. Department of Agriculture, Agriculture Research Service. ARS-110. 177pp. (Plant Protection Research Unit, U.S. Plant, Soil, and Water Laboratory, Tower Rd., Ithaca, N. Y. 14853-0331.)",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Beauveria bassiana,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Sordariomycetes | Hypocreales | Cordycipitaceae | Beauveria | Beauveria bassiana,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:2858320 | EOL:5645 | EOL:8565449 | EOL:16601 | EOL:160292,,,,,,,,,,,,,,pathogenOf,Formica,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Formica,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:49325,,,,,,,,,,,,,,,,,"Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Lecanicillium lecanii,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Sordariomycetes | Hypocreales | Cordycipitaceae | Lecanicillium | Lecanicillium lecanii,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:2858320 | EOL:5645 | EOL:8565449 | EOL:37624 | EOL:299997,,,,,,,,,,,,,,pathogenOf,Formica,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Formica,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:49325,,,,,,,,,,,,,,,,,"Humber, R.A. 1999? Collection of entomopathogenic fungal cultures (unpublished) U.S. Department of Agriculture, Agriculture Research Service, Plant Protection Research Unit, U.S. Plant, Soil, and Water Laboratory, Tower Rd., Ithaca, N. Y. 14853-0331.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Paecilomyces fumosoroseus,Biota | Fungi | Ascomycota | Pezizomycotina | Eurotiomycetes | Eurotiomycetidae | Eurotiales | Trichocomaceae | Paecilomyces | Paecilomyces fumosoroseus,WORMS:1 | WORMS:4 | WORMS:21891 | WORMS:437297 | WORMS:437258 | WORMS:178082 | WORMS:100010 | WORMS:100048 | WORMS:100234 | WORMS:1486974,,,,,,,,,,,,,,pathogenOf,Cataulacus guineensis,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Cataulacus | Cataulacus guineensis,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:49320 | EOL:450899,,,,,,,,,,,,,,,,,"Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Beauveria bassiana,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Sordariomycetes | Hypocreales | Cordycipitaceae | Beauveria | Beauveria bassiana,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:2858320 | EOL:5645 | EOL:8565449 | EOL:16601 | EOL:160292,,,,,,,,,,,,,,pathogenOf,Oecophylla smaragdina,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Oecophylla | Oecophylla smaragdina,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:32538 | EOL:457834,,,,,,,,,,,,,,,,,"Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Beauveria bassiana,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Sordariomycetes | Hypocreales | Cordycipitaceae | Beauveria | Beauveria bassiana,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:2858320 | EOL:5645 | EOL:8565449 | EOL:16601 | EOL:160292,,,,,,,,,,,,,,pathogenOf,Atta mexicana,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Atta | Atta mexicana,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:53197 | EOL:452199,,,,,,,,,,,,,,,,,"Humber, R.A. 1992. Collection of entomopathogenic fungal cultures: catolog of strains, 1992. U.S. Department of Agriculture, Agriculture Research Service. ARS-110. 177pp. (Plant Protection Research Unit, U.S. Plant, Soil, and Water Laboratory, Tower Rd., Ithaca, N. Y. 14853-0331.); Humber, R.A. 1999? Collection of entomopathogenic fungal cultures (unpublished) U.S. Department of Agriculture, Agriculture Research Service, Plant Protection Research Unit, U.S. Plant, Soil, and Water Laboratory, Tower Rd., Ithaca, N. Y. 14853-0331.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmecomyces annellisiae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | unclassified Ascomycota | Myrmecomyces | Myrmecomyces annellisiae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:52236963 | EOL:100221 | EOL:998814,ffa6a02f-c08c-48c7-af96-f3fbad6e9585,FLAS,,FLAS-F-55592,,,,,,,,,PreservedSpecimen,hasHost,Solenopsis quinquecuspis,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis quinquecuspis,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:403304,,,,,,,,,,,,,PreservedSpecimen,,,,https://mycoportal.org/portal/collections/individual/index.php?occid=3218374,https://mycoportal.org/portal/collections/individual/index.php?occid=3218374,Mycology Collections Data Portal (MyCoPortal). https://mycoportal.org,https://github.com/globalbioticinteractions/mycoportal/archive/646fe260d16e7ae85451d1813a1df332e8525a8d.zip
Myrmecomyces annellisiae,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | unclassified Ascomycota | Myrmecomyces | Myrmecomyces annellisiae,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:52236963 | EOL:100221 | EOL:998814,9f0af6f2-c3a2-408e-b0a8-8ecd80312b66,BPI,,BPI 1102635,,,,,,,,,PreservedSpecimen,hasHost,Solenopsis quinquecuspis,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis quinquecuspis,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:403304,,,,,,,,,,,,,PreservedSpecimen,,,1987-10-22T00:00:00Z,https://mycoportal.org/portal/collections/individual/index.php?occid=910293,https://mycoportal.org/portal/collections/individual/index.php?occid=910293,Mycology Collections Data Portal (MyCoPortal). https://mycoportal.org,https://github.com/globalbioticinteractions/mycoportal/archive/646fe260d16e7ae85451d1813a1df332e8525a8d.zip
Beauveria bassiana,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Sordariomycetes | Hypocreales | Cordycipitaceae | Beauveria | Beauveria bassiana,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:2858320 | EOL:5645 | EOL:8565449 | EOL:16601 | EOL:160292,,,,,,,,,,,,,,pathogenOf,Solenopsis quinquecuspis,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis quinquecuspis,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:403304,,,,,,,,,,,,,,,,,"Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Myrmicinosporidium durum,Biota | Eukaryota | Fungi | Eumycota | Chytridiomycota | Myrmicinosporidium | Myrmicinosporidium durum,WD:Q2382443 | WD:Q19088 | WD:Q764 | WD:Q12899838 | WD:Q473747 | WD:Q28854511 | WD:Q54371560,,,,,,,,,,,,,,pathogenOf,Pogonomyrmex barbatus,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Pogonomyrmex | Pogonomyrmex barbatus,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:34294 | EOL:599428,,,,,,,,,,,,,,,,,"Sanchez-Pena, S.R., Buschinger, A., Humber, R.A., 1993. Myrmicinosporidium durum, an enigmatic fungal parasite of ants. J. Invert. Pathol. 61: 90-96.",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Beauveria bassiana,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Sordariomycetes | Hypocreales | Cordycipitaceae | Beauveria | Beauveria bassiana,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:2858320 | EOL:5645 | EOL:8565449 | EOL:16601 | EOL:160292,,,,,,,,,,,,,,pathogenOf,Solenopsis saevissima,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis saevissima,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:467425,,,,,,,,,,,,,,,,,"Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
Beauveria bassiana,Life | Cellular Organisms | Eukaryota | Opisthokonta | Nucletmycea | Fungi | Dikarya | Ascomycota | Sordariomycetes | Hypocreales | Cordycipitaceae | Beauveria | Beauveria bassiana,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:46702381 | EOL:46702383 | EOL:10594877 | EOL:5577 | EOL:2858320 | EOL:5645 | EOL:8565449 | EOL:16601 | EOL:160292,,,,,,,,,,,,,,pathogenOf,Solenopsis xyloni,Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Hymenoptera | Apocrita | Aculeata | Vespoidea | Formicidae | Solenopsis | Solenopsis xyloni,EOL:2913056 | EOL:6061725 | EOL:2908256 | EOL:2910700 | EOL:1 | EOL:3014411 | EOL:10459935 | EOL:8880788 | EOL:164 | EOL:10578120 | EOL:2634370 | EOL:344 | EOL:2634372 | EOL:1327472 | EOL:3016961 | EOL:648 | EOL:2717184 | EOL:2723467 | EOL:698 | EOL:699 | EOL:33045 | EOL:599614,,,,,,,,,,,,,,,,,"Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP",,"Sarah E Miller. 12/13/2016. Species associations manually extracted from Onstad, D.W. EDWIP: Ecological Database of the World's Insect Pathogens. Champaign, Illinois: Illinois Natural History Survey, [23/11/2016]. http://insectweb.inhs.uiuc.edu/Pathogens/EDWIP.",https://zenodo.org/records/258220/files/millerse/Ecological-Database-of-the-World-s-Insect-Pathogens-v1.0.zip
